Host nuclear scaffold	SL-0417
Host nuclear skeleton	SL-0417
Host nucleoli	SL-0412
Host nucleolus	SL-0412
Host nucleoplasm	SL-0413
Host nucleus	SL-0414
Host nucleus envelope	SL-0415
Host nucleus inner membrane	SL-0419
Host nucleus lamina	SL-0416
Host nucleus matrix	SL-0417
Host nucleus membrane	SL-0418
Host nucleus outer membrane	SL-0446
Host oil bodies	SL-0401
Host oil body	SL-0401
Host oleosome	SL-0401
Host outer membrane	SL-0376
Host outer mitochondrial membrane	SL-0411
Host outer nuclear membrane	SL-0446
Host pathogen-containing vacuole	SL-0507
Host pathogen-containing vacuole lumen	SL-0508
Host pathogen-containing vacuole membrane	SL-0509
Host perinuclear envelope	SL-0415
Host perinuclear region	SL-0382
Host perinuclear region of cytoplasm	SL-0382
Host periplasm	SL-0420
Host periplasmic space	SL-0420
Host peroxisome	SL-0475
Host phagocytic vesicle	SL-0432
Host phagocytic vesicle membrane	SL-0433
Host phagosomal membrane	SL-0433
Host phagosome	SL-0432
Host phagosome membrane	SL-0433
Host plasma membrane	SL-0375
Host plasmalemma	SL-0375
Host plasmalemmal vesicle	SL-0428
Host plasmodesma	SL-0385
Host plasmodesmata	SL-0385
Host presynaptic cell membrane	SL-0434
Host presynaptic membrane	SL-0434
Host rough ER	SL-0422
Host rough endoplasmic reticulum	SL-0422
Host rough endoplasmic reticulum membrane	SL-0423
Host secretory vesicle	SL-0504
Host smooth ER	SL-0444
Host smooth endoplasmic reticulum	SL-0444
Host smooth endoplasmic reticulum membrane	SL-0445
Host spherosome	SL-0401
Host synapse	SL-0435
Host synaptic vesicle	SL-0502
Host synaptic vesicle membrane	SL-0503
Host synaptic vesicular membrane	SL-0503
Host thylakoid	SL-0449
Host trans-Golgi complex	SL-0463
Host trans-Golgi complex membrane	SL-0464
Host trans-Golgi membrane	SL-0464
Host trans-Golgi network	SL-0463
Host trans-Golgi network membrane	SL-0464
Host vacuole	SL-0506
Host vesiculo-tubular cluster membrane	SL-0392
Hyaline layer	SL-0143
Hydrogenosomal lumen	SL-0335
Hydrogenosomal membrane	SL-0144
Hydrogenosome	SL-0145
Hydrogenosome lumen	SL-0335
Hydrogenosome membrane	SL-0144
I band	SL-0478
I disc	SL-0478
I disk	SL-0478
I-band	SL-0478
IAM	SL-0004
IMC	SL-0362
IPM	SL-0146
Inflammasome	SL-0488
Inner acrosomal membrane	SL-0004
Inner amyloplastic membrane	SL-0013
Inner membrane	SL-0037
Inner membrane complex	SL-0362
Inner mitochondrial membrane	SL-0168
Inner mitosomal membrane	SL-0439
Inner nuclear membrane	SL-0179
Intercellular space	SL-0112
Intermediate compartment	SL-0098
Interphotoreceptor matrix	SL-0146
Invadopodia	SL-0148
Invadopodium	SL-0148
Invadopodium membrane	SL-0290
Karyolymph	SL-0190
Karyoplasm	SL-0190
Karyotheca	SL-0178
Kinetochore	SL-0149
Kinetoplast	SL-0150
Kinocilia	SL-0460
Kinocilium	SL-0460
Lamellipodia	SL-0291
Lamellipodium	SL-0291
Lamellipodium membrane	SL-0292
Late endosomal lumen	SL-0336
Late endosomal membrane	SL-0151
Late endosome	SL-0152
Late endosome lumen	SL-0336
Late endosome membrane	SL-0151
Lateral cell membrane	SL-0153
Lateral plasma membrane	SL-0153
Lipid droplet	SL-0154
Lipid microdomain	SL-0370
Lipid raft	SL-0370
Lysosomal lumen	SL-0156
Lysosomal membrane	SL-0157
Lysosome	SL-0158
Lysosome lumen	SL-0156
Lysosome membrane	SL-0157
Lytic granule, cytotoxic granule	SL-0543
Lytic vacuole	SL-0159
M band	SL-0315
M line	SL-0315
M-band	SL-0315
M-line	SL-0315
MTOC	SL-0484
MVB	SL-0174
MVB lumen	SL-0340
MVB membrane	SL-0175
Macula adherens	SL-0092
Magnetosome	SL-0510
Magnetosome lumen	SL-0511
Magnetosome membrane	SL-0512
Massule	SL-0485
Meiotic spindle	SL-0251
Melanosomal lumen	SL-0338
Melanosomal membrane	SL-0160
Melanosome	SL-0161
Melanosome lumen	SL-0338
Melanosome membrane	SL-0160
Membrane	SL-0162
Membrane microdomain	SL-0370
Membrane microdomain	SL-0035
Membrane raft	SL-0370
