Actinomyces bovis farcinicus	37329
Actinomyces bovis Harz 1877	1658
Actinomyces brasiliensis	37326
Actinomyces cacaoi	1898
Actinomyces caeruleus	195949
Actinomyces californicus	67281
Actinomyces caviae	1823
Actinomyces chartreusis	1969
Actinomyces chromofuscus	42881
Actinomyces citreofluorescens	1892
Actinomyces coelicolor	1902
Actinomyces coeruleorubidus	116188
Actinomyces congolensis	1863
Actinomyces cretaceus	1919
Actinomyces cyaneus	1904
Actinomyces cyanogenus	80860
Actinomyces dentocariosus	2047
Actinomyces diastaticus	1956
Actinomyces diastatochromogenes	42236
Actinomyces eppinger	1824
Actinomyces eppingeri	1824
Actinomyces eriksonii	1689
Actinomyces erythreus	1836
Actinomyces exfoliatus	1905
Actinomyces farcinicus	37329
Actinomyces flavovirens	52258
Actinomyces fluorescens	1892
Actinomyces fradii	1906
Actinomyces gerencseriae	52769
Actinomyces glaucescens	1907
Actinomyces globisporus	1908
Actinomyces griseoflavus	35619
Actinomyces griseolus	1909
Actinomyces griseus	1911
Actinomyces halstedii	1944
Actinomyces hygroscopicus	1912
Actinomyces ipomoea	103232
Actinomyces israelii	1659
Actinomyces israelii serovar II	52769
Actinomyces lavendulae	1914
Actinomyces levoris	67317
Actinomyces lipmanii	1919
Actinomyces lividans	1916
Actinomyces matruchoti	43768
Actinomyces meyeri	52773
Actinomyces microflavus	1919
Actinomyces muris	34105
Actinomyces muris ratti	34105
Actinomyces naeslundii	1655
Actinomyces naeslundii genospecies 2	544580
Actinomyces necrophorus	859
Actinomyces neuii	33007
Actinomyces odontolyticus	1660
Actinomyces odontolyticus Batty 1958	1660
Actinomyces olivaceoviridis	1921
Actinomyces olivaceus	47716
Actinomyces oris	544580
Actinomyces parabifidus	1681
Actinomyces pheochromogenus	1923
Actinomyces propionicus	1750
Actinomyces pseudo-necro-phorus	856
Actinomyces pyogenes	1661
Actinomyces rochei	1928
Actinomyces roseochromogenes	67357
Actinomyces rubiginosus	1929
Actinomyces scabies	1930
Actinomyces schaalii	59505
Actinomyces setonii	1911
Actinomyces Streptothrix annulatus	1892
Actinomyces suis	1657
Actinomyces susi	1657
Actinomyces transvalensis	37333
Actinomyces turicensis	131111
Actinomyces violaceus	1936
Actinomyces violaceus subsp. brasiliensis	37326
Actinomyces violaceus-niger	68280
Actinomyces violaceus-ruber	1935
Actinomyces violatus	1936
Actinomyces viridochromogenes	1938
Actinomyces viscosus	1656
Actinomyces willmorei	1919
Actinomycete	100235
Actinophage phi C31	10719
Actinophage phiC31	10719
Actinoplanes missouriensis	1866
Actinoplanes missouriensis Couch 1963	1866
Actinoplanes teichomyceticus	1867
Actinoplanes utahensis	1869
Actinoplanes utahensis Couch 1963	1869
Actinosynnema pretiosum	42197
Acuformis perennis	1561
Acute bee paralysis virus	92444
Acute paralysis virus	92444
Acyrhosiphum pisum	7029
Acyrthosiphon pisum	7029
Acyrthosiphon pisum symbiont P	9
Acyrthosiphon pisum symbiont Ps	9
Acyrthosiphum pisum	7029
Adalia bipunctata	7084
Adamussium colbecki	95546
Adamussium colbeckii	95546
Adansonia digitata	69109
Adelges tsugae	357502
Adelges tsugae Annand	357502
Adelie penguin	9238
Adelie penguins	9238
Adenanthera pavonina	3811
Adenanthera pavonina L.	3811
Adeno associated virus 2	10804
Adeno-associated virus	272636
Adeno-associated virus - 1	85106
Adeno-associated virus - 2	10804
Adeno-associated virus 1	85106
Adeno-associated virus 2	10804
Adeno-associated virus type 1	85106
Adeno-associated virus type 2	10804
Adenovirus	10535
Adiantum capillus-veneris	13818
Adiantum capillus-veneris L.	13818
Adolphia infesta	106656
Adonis aestivalis	113211
Adonis aestivalis L.	113211
Adoxophyes honmai	85585
Adriatic sturgeon	42330
Adriatic sturgeons	42330
Adzuki bean	3914
Adzuki bean mosaic virus	12199
Adzuki beans	3914
Aecidium candidum	65357
Aedes aegypti	7159
Aedes albopictus	7160
Aedes atropalpus	28624
Aedes cantans	120869
Aedes caspius	120870
Aedes communis	329099
Aedes dorsalis	663928
Aedes fluviatilis	658031
Aedes japonicus	140438
Aedes japonicus japonicus	140439
Aedes melanimon	767022
Aedes notoscriptus	508665
Aedes polynesiensis	188700
Aedes pseudoscutellaris	316597
Aedes scapularis	571210
Aedes scutellaris	373850
Aedes sollicitans	310513
Aedes taeniorhynchus	329105
Aedes togoi	55967
Aedes triseriatus	7162
Aedes trivittatus	228918
Aedes vexans	7163
Aedes vigilax	569589
Aegiceras corniculatum	59970
Aegilops cylindrica	130456
Aegilops cylindrica Host	130456
Aegilops speltoides	4573
Aegilops speltoides Tausch	4573
Aegilops squarrosa	37682
Aegilops squarrosa auct.	37682
Aegilops squarrosa subsp. squarrosa	37682
Aegilops tauschii	37682
Aegilops tauschii Coss.	37682
Aegilops tauschii Cosson	37682
Aegilops tauschii x Triticum turgidum	285950
Aegilops ventricosa	116981
Aegilops ventricosa Tausch	116981
Aegle marmelos	68527
Aegypius monachus	8959
Aeluropus littoralis	110874
Aelurostrongylus abstrusus	321389
Aepyceros melamphus	9897
Aepyceros melampus	9897
Aepyprymnus rufescens	38598
Aequidens cf. pulcher ICCU 0704	172522
Aequidens cf. pulcher ICCU 0704s	172522
Aequidens pulcher	172522
Aequipecten irradians	31199
Aequipecten opercularis	100776
Aequorea victoria	6100
Aerial yam	35874
Aerial yams	35874
Aeribacillus pallidus	33936
Aerobacillus fusiformis	28031
Aerobacillus macerans	44252
Aerobacillus polymyxa	1406
Aerobacter aerogenes	548
Aerobacter aerogenes.	548
Aerobacter cloacae	550
Aerobacter dissolvens	69219
Aerobacter diversum	545
Aerobacter liquefaciens	614
Aerococcus urinae	1376
Aerococcus viridans	1377
Aeromonas allosaccharophila	656
Aeromonas bestiarum	105751
Aeromonas caviae	648
Aeromonas culicicola	654
Aeromonas DNA hybridization Group 2	105751
Aeromonas dourgesi	644
Aeromonas dourgesi anaerogene	648
Aeromonas encheleia	73010
Aeromonas enteropelogenes	29489
Aeromonas eucrenophila	649
Aeromonas eucrenophila subgroup II	73010
Aeromonas eucrenophila subgroup IIs	73010
Aeromonas formicans	648
Aeromonas Group 501	652
Aeromonas hybridization group 12	652
Aeromonas hydrophila	644
Aeromonas hydrophila anaerogenes	648
Aeromonas hydrophila genomosp. 2	105751
Aeromonas hydrophila genomospecies 2	105751
Aeromonas hydrophila proteolytica	671
Aeromonas hydrophila subsp. proteolytica	671
Aeromonas hydrophilia	644
Aeromonas ichthiosmia	654
Aeromonas jandaei	650
Aeromonas liquefaciens	644
Aeromonas popoffii	70856
Aeromonas proteolytica	671
Aeromonas punctata	648
Aeromonas punctata caviae	648
Aeromonas punctata subsp. caviae	648
Aeromonas punctata subsp. punctata	648
Aeromonas salmonicida	645
Aeromonas salmonicida salmonicida	29491
Aeromonas salmonicida subsp. achromogenes	113288
Aeromonas salmonicida subsp. salmonicida	29491
Aeromonas schubertii	652
Aeromonas shigelloides	703
Aeromonas sobria	646
Aeromonas sp. 'CDC 787-80'	650
Aeromonas sp. 'CDC 787-80's	650
Aeromonas sp. G501	652
Aeromonas sp. HG11	73010
Aeromonas sp. HG11s	73010
Aeromonas sp. TH001	644
Aeromonas sp. TH001s	644
Aeromonas sp. TH002	646
Aeromonas sp. TH002s	646
Aeromonas sp. TH003	644
Aeromonas sp. TH003s	644
Aeromonas sp. TH004	646
Aeromonas sp. TH004s	646
Aeromonas sp. TH005	646
Aeromonas sp. TH005s	646
Aeromonas sp. TH018	646
Aeromonas sp. TH018s	646
Aeromonas sp. TH019	644
Aeromonas sp. TH019s	644
Aeromonas sp. TH020	644
Aeromonas sp. TH020s	644
Aeromonas sp. TH021	644
Aeromonas sp. TH021s	644
Aeromonas sp. TH022	644
Aeromonas sp. TH022s	644
Aeromonas sp. TH023	644
Aeromonas sp. TH023s	644
Aeromonas sp. TH024	644
Aeromonas sp. TH024s	644
Aeromonas sp. TH025	644
Aeromonas sp. TH025s	644
Aeromonas sp. TH026	644
Aeromonas sp. TH026s	644
Aeromonas sp. TH027	644
Aeromonas sp. TH027s	644
Aeromonas sp. TH028	644
Aeromonas sp. TH028s	644
Aeromonas sp. TH029	644
Aeromonas sp. TH029s	644
Aeromonas sp. TH030	644
Aeromonas sp. TH030s	644
Aeromonas sp. TH031	644
Aeromonas sp. TH031s	644
Aeromonas sp. TH032	646
Aeromonas sp. TH032s	646
Aeromonas sp. TH033	644
Aeromonas sp. TH033s	644
Aeromonas sp. TH034	644
Aeromonas sp. TH034s	644
Aeromonas sp. TH035	646
Aeromonas sp. TH035s	646
Aeromonas sp. TH036	644
Aeromonas sp. TH036s	644
Aeromonas sp. TH037	646
Aeromonas sp. TH037s	646
Aeromonas sp. TH038	648
Aeromonas sp. TH038s	648
Aeromonas sp. TH039	648
Aeromonas sp. TH039s	648
Aeromonas sp. TH040	646
Aeromonas sp. TH040s	646
Aeromonas sp. TH054	644
Aeromonas sp. TH054s	644
Aeromonas sp. TH055	644
Aeromonas sp. TH055s	644
Aeromonas sp. TH058	644
Aeromonas sp. TH058s	644
Aeromonas sp. TH068	644
Aeromonas sp. TH068s	644
Aeromonas sp. TH069	644
Aeromonas sp. TH069s	644
Aeromonas sp. TH070	646
Aeromonas sp. TH070s	646
Aeromonas sp. TH071	644
Aeromonas sp. TH071s	644
Aeromonas sp. TH072	644
Aeromonas sp. TH072s	644
Aeromonas sp. TH074	654
Aeromonas sp. TH074s	654
Aeromonas sp. TH076	654
Aeromonas sp. TH076s	654
Aeromonas sp. TH082	646
Aeromonas sp. TH082s	646
Aeromonas sp. TH083	644
Aeromonas sp. TH083s	644
Aeromonas sp. TH084	644
Aeromonas sp. TH084s	644
Aeromonas sp. TH085	644
Aeromonas sp. TH085s	644
Aeromonas sp. TH097	644
Aeromonas sp. TH097s	644
Aeromonas sp. TH098	648
Aeromonas sp. TH098s	648
Aeromonas sp. TH099	648
Aeromonas sp. TH099s	648
Aeromonas sp. TH100	644
Aeromonas sp. TH100s	644
Aeromonas sp. TH101	648
Aeromonas sp. TH101s	648
Aeromonas sp. TH102	644
Aeromonas sp. TH102s	644
Aeromonas sp. TH103	646
Aeromonas sp. TH103s	646
Aeromonas sp. TH104	644
Aeromonas sp. TH104s	644
Aeromonas sp. TH105	644
Aeromonas sp. TH105s	644
Aeromonas sp. TH106	648
Aeromonas sp. TH106s	648
Aeromonas sp. TH107	644
Aeromonas sp. TH107s	644
Aeromonas sp. TH108	644
Aeromonas sp. TH108s	644
Aeromonas sp. TH109	644
Aeromonas sp. TH109s	644
Aeromonas sp. TH110	644
Aeromonas sp. TH110s	644
Aeromonas sp. TH111	648
Aeromonas sp. TH111s	648
Aeromonas sp. TH112	646
Aeromonas sp. TH112s	646
Aeromonas sp. TH113	644
Aeromonas sp. TH113s	644
Aeromonas sp. TH114	648
Aeromonas sp. TH114s	648
Aeromonas sp. TH115	644
Aeromonas sp. TH115s	644
Aeromonas sp. TH116	646
Aeromonas sp. TH116s	646
Aeromonas sp. TH117	644
Aeromonas sp. TH117s	644
Aeromonas sp. TH118	644
Aeromonas sp. TH118s	644
Aeromonas sp. TH119	646
Aeromonas sp. TH119s	646
Aeromonas sp. TH120	644
Aeromonas sp. TH120s	644
Aeromonas sp. TH121	644
Aeromonas sp. TH121s	644
Aeromonas sp. TH122	644
Aeromonas sp. TH122s	644
Aeromonas sp. TH123	644
Aeromonas sp. TH123s	644
Aeromonas sp. TH124	644
Aeromonas sp. TH124s	644
Aeromonas sp. TH125	644
Aeromonas sp. TH125s	644
Aeromonas sp. TH126	644
Aeromonas sp. TH126s	644
Aeromonas sp. TH127	644
Aeromonas sp. TH127s	644
Aeromonas sp. TH128	644
Aeromonas sp. TH128s	644
Aeromonas sp. TH129	644
Aeromonas sp. TH129s	644
Aeromonas sp. TH130	644
Aeromonas sp. TH130s	644
Aeromonas sp. TH131	644
Aeromonas sp. TH131s	644
Aeromonas sp. TH132	644
Aeromonas sp. TH132s	644
Aeromonas sp. TH133	644
Aeromonas sp. TH133s	644
Aeromonas sp. TH134	644
Aeromonas sp. TH134s	644
Aeromonas sp. TH135	644
Aeromonas sp. TH135s	644
Aeromonas sp. TH136	644
Aeromonas sp. TH136s	644
Aeromonas sp. TH137	644
Aeromonas sp. TH137s	644
Aeromonas sp. TH138	644
Aeromonas sp. TH138s	644
Aeromonas sp. TH139	644
Aeromonas sp. TH139s	644
Aeromonas sp. TH140	644
Aeromonas sp. TH140s	644
Aeromonas sp. TH141	644
Aeromonas sp. TH141s	644
Aeromonas sp. TH142	644
Aeromonas sp. TH142s	644
Aeromonas trota	29489
Aeromonas tructi	29489
Aeromonas veronii	654
Aeropyrum pernix	56636
Aeschna cyanea	12921
Aeschynomene indica	48135
Aeschynomene indica L.	48135
Aesculus hippocastanum	43364
Aeshna cyanea	12921
Aessosporon salmonicolor	5005
Aethina tumida	116153
Aethomys namaquensis	472707
Aetobatus narinari	87140
Afghan pika	42346
Afghan pikas	42346
Afifella marina	1080
Afipia felis	1035
Aframomum melegueta	637930
Aframomum melegueta K.Schum.	637930
African ass	9793
African bouncing toad	8390
African bouncing toads	8390
African buffalo	9970
African buffalos	9970
African bush elephant	9785
African bush elephants	9785
African cassava mosaic virus	10817
African clawed frog	8355
African clawed frogs	8355
African crocodile	8501
African crocodiles	8501
African dwarf goat	9925
African dwarf goats	9925
African forest elephant	99490
African forest elephants	99490
African foxtail grass	35872
African grass rat	61156
African grass rats	61156
African green monkey	9534
African green monkey lymphotropic papovavirus LPV	12480
African green monkey polyomavirus	12480
African green monkeys	9534
African honeybee	212527
African honeybees	212527
African horse sickness group	40050
African horse sickness virus	40050
African horse sickness virus AHSV	40050
African horsesickness virus	40050
African hunting dog	9622
African hunting dogs	9622
African lungfish	7886
African lungfishs	7886
African mahogany	486173
African mahoganys	486173
African malaria mosquito	62324
African malaria mosquito	7165
African malaria mosquitos	62324
African malaria mosquitos	7165
African marigold	13708
African marigolds	13708
African migratory locust	7005
African migratory locusts	7005
African mole rat	10175
African mole rats	10175
African oil palm	51953
African oil palms	51953
African puff adder	8692
African puff adders	8692
African rice	4538
African rices	4538
African savanna elephant	9785
African savanna elephants	9785
African savannah elephant	9785
African savannah elephants	9785
African soft-furred rat	10112
African soft-furred rats	10112
African spider-flower	190802
African spider-flowers	190802
African sugarcane borer	236776
African sugarcane borers	236776
African swine fever virus	10497
African swine fever virus ASF	10497
African swine fever virus ASFV	10497
African teak	58664
African teaks	58664
African tick bite fever vector	34608
African tick bite fever vectors	34608
African tuliptree	211926
African tuliptrees	211926
African violet	85262
African violets	85262
African wild ass	9793
African wild dog	9622
African wild dogs	9622
African wild rice	65489
African wild rices	65489
African yam-bean	92480
African yam-beans	92480
African-spinach	117272
African-spinachs	117272
African-tuliptree	211926
African-tuliptrees	211926
Africanized honeybee	212527
Africanized honeybees	212527
Afzelia africana	162641
Afzelia africana Pers.	162641
Agalenopsis aperta	6908
Agalychnis callidryas	197464
Agalychnis dacnicolor	75988
Agama agama	103336
Agama versicolor	48253
Agapornis roseicollis	60468
Agaricus bisporus	5341
Agaricus blazei	79798
Agaricus brasiliensis	307931
Agaricus brunnescens	5341
Agaricus campester	56157
Agaricus campestris	56157
Agaricus melleus Vahl 1790	47429
Agaricus mucidus	139077
Agaricus mucidus Schrad.: Fr.	139077
Agaricus silvaticus	83517
Agaricus sylvaticus	83517
Agastache rugosa	39271
Agati	206309
Agatis	206309
Agave americana	39510
Agave americana L.	39510
Agave americana var. marginata	39510
Agave americana var. marginata Trel.	39510
Agave sisalana	442491
Agave sisalana Perrine	442491
Agave tequilana	386106
Agave tequilana F.A.C.Weber	386106
Agelaius phoeniceus	39638
Agelenopsis aperta	6908
Agent of human granulocytic ehrlichiosis	948
Agent of lymphatic filariasis	6279
Agent of lymphatic filariasis	6293
Agent of mouse pneumonitis	83560
Agent of rickettsialpox	786
Agent of rickettsialpoxs	786
Ageratina adenophora	176616
Ageratum	55598
Ageratum conyzoides	68299
Ageratum houstonianum	55598
Ageratum houstonianum Mill.	55598
Ageratums	55598
Aggregatibacter actinomycetemcomitans	714
Aggregatibacter aphrophilus	732
Aggregatibacter segnis	739
Agile antechinus	400481
Agile frog	51331
Agile frogs	51331
Agile gibbon	9579
Agile gibbons	9579
Agile wallaby	9313
Agile wallabys	9313
Agkistrodon acutus	36307
Agkistrodon bilineatus	8718
Agkistrodon blomhoffi	242054
Agkistrodon blomhoffi ssp.	242054
Agkistrodon blomhoffii	242054
Agkistrodon blomhoffii brevicaudus	259325
Agkistrodon caliginosus	35671
Agkistrodon contortrix	8720
Agkistrodon contortrix contortrix	8713
Agkistrodon contortrix laticinctus	37195
Agkistrodon halys	8714
Agkistrodon halys blomhoffi	242054
Agkistrodon halys blomhoffii	242054
Agkistrodon halys brevicaudus	259325
Agkistrodon halys pallas	8714
Agkistrodon piscivorus	8715
Agkistrodon piscivorus piscivorus	8716
Agkistrodon rhodostoma	8717
Agkistrodon sp.	8714
Agkistrodon ussuriensis	35671
Aglais io	171585
Aglantha digitale	56245
Aglantha digitalis	56245
Agmenellum quadruplicatum	32049
Agmenellum quadruplicatum PR-6	32049
AGMNPV	268591
Agouti paca	108852
Agrilus planipennis	224129
Agrilus planipennis Fairmaire	224129
Agrimonia pilosa	74656
Agrimonia pilosa Ledeb.	74656
Agrionemys horsfieldii	101699
Agrius convoluvuli	55055
Agrius convolvuli	55055
Agrobacterium albilineans	29447
Agrobacterium biovar 1	358
Agrobacterium biovar 2	359
Agrobacterium biovar 3	373
Agrobacterium radiobacter	358
Agrobacterium rhizogenes	359
Agrobacterium rubi	28099
Agrobacterium sp	361
Agrobacterium sp.	361
Agrobacterium sp. ISSDS-827	358
Agrobacterium sp. ISSDS-827s	358
Agrobacterium tumefacien	358
Agrobacterium tumefaciens	358
Agrobacterium vitis	373
Agrobacterium vitis plasmid pTiAB4	373
Agrobacterium vitis plasmid pTiAB4s	373
Agrocybe aegerita	5400
Agrocybe cylindracea	64608
Agropyron chinense	52714
Agropyron cristatum	4593
Agropyron elongatum	4588
Agropyron glaucum var. trichophorum	85679
Agropyron intermedium	85679
Agropyron repens	52152
Agropyron repens for. repens	52152
Agropyron trachycaulum	52709
Agrostemma githago	39848
Agrostis capillaris	204232
Agrostis capillaris L.	204232
Agrostis hyemalis var. scabra	345920
Agrostis scabra	345920
Agrostis scabra Willd.	345920
Agrostis stolonifera	63632
Agrostis stolonifera L.	63632
Agrostis tenuis	204232
Agrostis tenuis Sibth.	204232
Agrotis ipsilon	56364
Agrotis ipsolon	56364
Agrotis segetum	47767
Agrotis ypsilon	56364
AHSV	40050
Aichi virus	72149
AIDS virus	11676
AIDS virus	11709
AIDS virus	12721
Ailanthus altissima	23810
Ailanthus silkmoth	7127
Ailanthus silkmoths	7127
Ailuropoda melanoleuca	9646
Ailuropoda melanoleura	9646
Ailurus fulgens	9649
Aimara	756482
Aimaras	756482
Aini	291940
Aini-maram	291940
Aini-marams	291940
Ainis	291940
Aiptasia pallida	12923
Aiptasia pulchella	12924
Aipysurus laevis	8678
Air-potato	35874
Air-potatos	35874
Airplant	80913
Airplants	80913
Aix sponsa	8833
Aja	55581
Ajas	55581
Ajellomyces capsulata	5037
Ajellomyces capsulatas	5037
Ajellomyces capsulatus	5037
Ajellomyces dermatitidis	5039
Ajuga reptans	38596
Ajuga reptans L.	38596
Aka	172644
Akabane virus	70566
Akame-ama-gaeru	197464
Akame-ama-gaerus	197464
Akas	172644
Akazara scallop	6571
Akazara scallops	6571
Akebia quinata	13331
Akebia quinata Houtt. Decne.	13331
Akebia trifoliata	155132
Akistrodon rhodostoma	8717
Akodon azarae	29095
Akodon cursor	29096
Akodon montensis	106112
Alaria alata	138590
Alaska pollock	1042646
Alaska pollocks	1042646
Albacore	8235
Albacores	8235
Albizia julibrissin	3813
Albizia julibrissin Durazz.	3813
Albizia lebbeck	371650
Albizia lebbek	371650
Albizia saman	76910
Albizzia julibrissin	3813
Albizzia lebbeck	371650
Albococcus epidermidis	1282
Albugo candida	65357
Alburnus alburnus	54556
Alcaligenes bronchicanis	518
Alcaligenes bronchisepticus	518
Alcaligenes defragrans	75697
Alcaligenes denitrificans	32002
Alcaligenes denitrificans denitrificans	32002
Alcaligenes denitrificans subsp. xylosoxydans	85698
Alcaligenes denitrificans xylosoxydans	85698
Alcaligenes eutrophus	106590
Alcaligenes eutrophus 335	106590
Alcaligenes eutrophus 335s	106590
Alcaligenes eutrophus CH34	119219
Alcaligenes eutrophus CH34s	119219
Alcaligenes faecalis	511
Alcaligenes faecalis faecalis	32001
Alcaligenes faecalis subsp. faecalis	32001
Alcaligenes lactus	45677
Alcaligenes latus	45677
Alcaligenes odorans	32001
Alcaligenes paradoxus	34073
Alcaligenes radiobacter	358
Alcaligenes sp. BR60	285
Alcaligenes sp. BR60s	285
Alcaligenes xylosoxidans	85698
Alcaligenes xylosoxidans subsp. denitrificans	32002
Alcaligenes xylosoxidans subsp. xylosoxidans	85698
Alcaligenes xylosoxydans	85698
Alcaligenes xylosoxydans denitrificans	32002
Alcaligenes xylosoxydans xylosoxydans	85698
Alcana	141191
Alcanas	141191
Alcanivorax borkumensis	59754
Alcanovorax borkumii	59754
Alcanovoraz borkumii	59754
Alcelaphine herpesvirus	35252
Alcelaphine herpesvirus 1	35252
Alcelaphus buselaphus	59517
Alces alces	9852
Alces alces americana	999462
Alces americanus	999462
Alchornea cordifolia	316697
Alchornea cordifolia M ll.Arg.	316697
Aldabra giant tortoise	167804
Aldabra giant tortoises	167804
Aldabra tortoise	167804
Aldabra tortoises	167804
Aldabrachelys dussumieri	167804
Aldabrachelys elephantina	167804
Aldabrachelys gigantea	167804
Alder buckthorn	106677
Alder buckthorns	106677
Ale	513146
Alectoris chukar	9078
Alectoris graeca	40178
Alectoris rufa	9079
Alectura lathami	81907
Aleluya tuberosa	50475
Aleluya tuberosas	50475
Aleppo pine	71633
Aleppo pines	71633
Ales	513146
Aleuria aurantia	5188
Aleurites fordii	73154
Aleurites fordii Hemsl.	73154
Aleuroglyphus ovatus	212130
Aleutian disease virus	28314
Aleutian mink disease parvovirus	28314
Aleutian mink disease virus	28314
Alewife	34774
Alewifes	34774
Alexandrium catenella	2925
Alexandrium catenlla	2925
Alexandrium fundyense	2932
Alexandrium minutum	39455
Alexandrium ostenfeldi	40986
Alexandrium ostenfeldii	40986
Alexandrium tamarence	2926
Alexandrium tamarense	2926
Aleyrodes tabaci	7038
Alfalfa	3879
Alfalfa caterpillar	42296
Alfalfa caterpillars	42296
Alfalfa leafcutting bee	143995
Alfalfa leafcutting bees	143995
Alfalfa looper	572729
Alfalfa loopers	572729
Alfalfa mosaic virus	12321
Alfalfa weevil	36757
Alfalfa weevils	36757
Alfalfas	3879
Algerian mouse	10096
Algerian mouses	10096
Algorrobo	13230
Algorrobos	13230
Alhandal	252529
Alhandals	252529
Alicyclobacillus acidocaldarius	405212
Alicyclobacillus acidoterrestris	1450
Aliivibrio fischeri	668
Aliivibrio logei	688
Aliivibrio salmonicida	40269
Aliivibrio wodanis	80852
Alimau	307630
Alimaus	307630
Alisma orientale	262913
Alisma plantago-aquatica subsp. orientale	262913
Alivibrio salmonicida	40269
Alivibrio wodanis	80852
Alkaligenes lactus	45677
Allerton virus	10295
Alliaria petiolata	126270
Alligator gar	7917
Alligator gars	7917
Alligator latirostris	190476
Alligator mississipiensis	8496
Alligator mississippiensis	8496
Alligator sinensis	38654
Alligator-apple	301703
Alligator-apples	301703
Allium ampeloprasum	4681
Allium ampeloprasum L.	4681
Allium cepa	4679
Allium cepa L.	4679
Allium fistulosum	35875
Allium fistulosum L.	35875
Allium macrostemon	91198
Allium macrostemon Bunge	91198
Allium porrum	4681
Allium sativa	4682
Allium sativum	4682
Allium sativum L.	4682
Allium schoenoprasum	74900
Allium schoenoprasum L.	74900
Allium tricoccum	138334
Allium tricoccum Aiton	138334
Allium tuberosum	4683
Allium tuberosum Rottler ex Spreng.	4683
Allium ursinum	4684
Allium ursinum L.	4684
Allmouth goosefish	8074
Allmouth goosefishs	8074
Allochromatium minutissimum	61596
Allochromatium vinosum	1049
Alloiococcus otitidis	1652
Alloiococcus otitis	1652
Allomyces arbuscula	64504
Allomyces arbusculus	64504
Allomyces macrogynus	28583
Allomyrina dichotoma	273928
Allonemobius socius	208665
Allouatta seniculus	9503
Allspice	375272
Allspices	375272
Almond	3755
Almond moth	12985
Almond moths	12985
Almonds	3755
Alnus gluticosa	3517
Alnus glutinosa	3517
Alnus hirsuta	109061
Alnus incana	3516
Alnus incana subsp. hirsuta	109061
Alnus incana var. hirsuta	109061
Alnus incana var. hirsuta Spach	109061
Alnus inokumae	109061
Alnus inokumae S.Murai & Kusaka	109061
Alnus inokumai	109061
Alnus japonica	109063
Alnus nepalensis	109066
Alnus nepalensis D.Don	109066
Alnus nephalelsis	109066
Alnus rubra	109069
Alnus rubra Bong.	109069
Alocasia macrorrhiza	4456
Alocasia macrorrhizos	4456
Aloe arborescens	45385
Aloe barbadensi	34199
Aloe barbadensis	34199
Aloe barbadensis Mill.	34199
Aloe ferox	117798
Aloe vera	34199
Aloe-vera	34199
Aloe-veras	34199
Alopecurus myosuroides	81473
Alopecurus myosuroides Huds.	81473
Alopecurus pratensis	15304
Alopecurus pratensis L.	15304
Alopex lagopus	494514
Alopias vulpinus	7852
Alopius vulpinus	7852
Alosa pilchardus	27697
Alosa pseudoharengus	34774
Alosa sapidissima	34773
Alouatta belcebul	30590
Alouatta belzebul	30590
Alouatta caraya	9502
Alouatta clamitans	183328
Alouatta fusca	182256
Alouatta guariba	182256
Alouatta guariba clamitans	183328
Alouatta nigerrima	30590
Alouatta palliata	30589
Alouatta pigra	182253
Alouatta seniculus	9503
Aloysia citriodora	925377
Aloysia citrodora	925377
Aloysia citrodora Palau	925377
Alpaca	30538
Alpacas	30538
Alpha proteobacterium C443	171674
Alpha proteobacterium C443s	171674
Alpha proteobacterium strain 15158	171674
Alpha proteobacterium strain 15158s	171674
Alphaherpesvirus pseudorabies virus PRV	10345
Alphitobius diaperinus	27448
Alpine birch	216990
Alpine birchs	216990
Alpine crested newt	8326
Alpine crested newts	8326
Alpine fir	34340
Alpine firs	34340
Alpine marmot	9994
Alpine marmots	9994
Alpine newt	54263
Alpine newts	54263
Alpine strawberry	57918
Alpine strawberrys	57918
Alpine warty newt	8326
Alpine warty newts	8326
Alpine-rose	49622
Alpine-roses	49622
Alpinia galanga	94327
Alpinia officinarum	199623
Alpinia officinarum Hance	199623
Alpinia oxyphylla	125261
Alpinia oxyphylla Miq.	125261
Alpinia pricei	299937
Alpinia pricei Hayata	299937
Alpinia zerumbet	97723
Alsophila spinulosa	204586
Alstonia macrophylla	693366
Alstonia macrophylla Wall. & G.Don	693366
Alstonia scholaris	52822
Alternanthera philoxeroides	381410
Alternaria alternata	5599
Alternaria brassicae	29911
Alternaria brassicicola	29001
Alternaria infectoria	45303
Alternaria radicina	119925
Alternaria solani	48100
Alternaria sp. AltIEIHBT	5599
Alternaria sp. AltIEIHBTs	5599
Alternaria sp. L5-4	119927
Alternaria sp. L5-4s	119927
Alternaria sp. M2-2	5599
Alternaria sp. M2-2s	5599
Alternaria sp. XJU-1	5599
Alternaria sp. XJU-1s	5599
Alternaria tenius	509205
Alternaria tenuis	509205
Alternaria tenuissima	119927
Alteromonas atlantica	288
Alteromonas carrageenovora	227
Alteromonas colwelliana	23
Alteromonas espejiana	28107
Alteromonas haloplanctis	228
Alteromonas haloplanktis	228
Alteromonas luteiviolacea	43657
Alteromonas luteo-violaceus	43657
Alteromonas luteoviolacea	43657
Alteromonas macleodii	28108
Alteromonas marinopraesens	228
Alteromonas putrefaciens	24
Alteromonas putrifaciens	24
Alteromonas sp	232
Alteromonas sp.	232
Althaea officinalis	145745
Althaea officinalis L.	145745
ALV	11864
Alvinella pompejana	6376
